customer_id	customer_name	gender	age	price	quantity	purchase_date	email	category	age_bracket	category_code	sub_total	tax	final_total	year	month	month_name	day_of_week	quarter
1158	james	Unknown	30	122.55	60	2023-01-10	no@email.com	Clothing	Middle	CL	7353.0	551.48	7904.48	2023	1	January	Tuesday	1
1159	ALISON	Unknown	53	287.11	-6	2023-01-10	no@email.com	Furniture	Middle	FR	-1722.66	-129.2	-1851.8600000000001	2023	1	January	Tuesday	1
1160	carol	Female	15	162.54843	21	2023-01-10	rochabrooke@hotmail.com	Electronics	Young	ET	3413.52	256.01	3669.5299999999997	2023	1	January	Tuesday	1
1161	Unknown	Unknown	25	165.74524	21	2023-01-10	no@email.com	Clothing	Middle	CL	3480.65	261.05	3741.7000000000003	2023	1	January	Tuesday	1
1162	Jose Bentley	Unknown	53	434.47	170	2023-01-10	matthew29@jefferson-allen.com	Clothing	Middle	CL	73859.9	5539.49	79399.39	2023	1	January	Tuesday	1
1163	Alexandra Thompson	Male	53	-45.48	170	2020-06-03	no@email.com	Electronics	Middle	ET	-7731.6	-579.87	-8311.470000000001	2020	6	June	Wednesday	2
1164	Sheila Hudson	Unknown	37	162.54843	170	2020-06-03	no@email.com	Electronics	Middle	ET	27633.23	2072.49	29705.72	2020	6	June	Wednesday	2
1165	Unknown	Female	34	106.88	117	2020-06-03	no@email.com	Electronics	Middle	ET	12504.96	937.87	13442.83	2020	6	June	Wednesday	2
1166	Unknown	Female	78	162.54843	4	2009-02-15	no@email.com	Electronics	Middle	ET	650.19	48.76	698.95	2009	2	February	Sunday	1
1167	Alex Mitchell	Unknown	53	343.16	52	2023-03-25	no@email.com	Clothing	Middle	CL	17844.32	1338.32	19182.64	2023	3	March	Saturday	1
1168	MATTHEW	Unknown	53	162.54843	52	2023-03-25	no@email.com	Electronics	Middle	ET	8452.52	633.94	9086.460000000001	2023	3	March	Saturday	1
1169	MELISSA	Female	64	102.27	79	2023-03-25	no@email.com	Electronics	Middle	ET	8079.33	605.95	8685.28	2023	3	March	Saturday	1
1170	holly	Female	54	165.74524	124	2023-03-25	christian34@hall.com	Clothing	Middle	CL	20552.41	1541.43	22093.84	2023	3	March	Saturday	1
1171	Unknown	Male	53	56.24	31	2023-03-25	clairepacheco@gmail.com	Clothing	Middle	CL	1743.44	130.76	1874.2	2023	3	March	Saturday	1
1172	jill	Male	31	396.87	130	2023-03-25	no@email.com	Clothing	Middle	CL	51593.1	3869.48	55462.58	2023	3	March	Saturday	1
1173	DERRICK	Female	53	45.39	103	2009-07-06	collinsraymond@hotmail.com	Electronics	Middle	ET	4675.17	350.64	5025.81	2009	7	July	Monday	3
1174	Katherine Powers	Unknown	70	165.74524	5	2022-09-29	no@email.com	Clothing	Middle	CL	828.73	62.15	890.88	2022	9	September	Thursday	3
1175	MICHAEL	Male	17	165.74524	58	2022-09-29	no@email.com	Clothing	Young	CL	9613.22	720.99	10334.21	2022	9	September	Thursday	3
1176	Gary Smith	Unknown	53	376.66	55	2022-09-29	no@email.com	Furniture	Middle	FR	20716.3	1553.72	22270.02	2022	9	September	Thursday	3
1177	MARY	Female	53	-13.67	85	2022-09-29	xglover@hotmail.com	Clothing	Middle	CL	-1161.95	-87.15	-1249.1000000000001	2022	9	September	Thursday	3
1178	deborah	Male	19	165.74524	85	2022-09-29	nroberts@rogers.com	Clothing	Young	CL	14088.35	1056.63	15144.98	2022	9	September	Thursday	3
1179	Michael Stevens	Male	35	146.92767	128	2022-09-29	no@email.com	Furniture	Middle	FR	18806.74	1410.51	20217.25	2022	9	September	Thursday	3
1180	micheal	Male	66	183.43	128	2021-11-20	no@email.com	Clothing	Middle	CL	23479.04	1760.93	25239.97	2021	11	November	Saturday	4
1181	Jodi Bell	Male	10	14.39	165	2021-11-20	no@email.com	Electronics	Young	ET	2374.35	178.08	2552.43	2021	11	November	Saturday	4
1182	Richard Watts	Unknown	28	20.74	106	2021-11-20	no@email.com	Electronics	Middle	ET	2198.44	164.88	2363.32	2021	11	November	Saturday	4
1183	Unknown	Unknown	50	149.86	106	2021-11-20	no@email.com	Furniture	Middle	FR	15885.16	1191.39	17076.55	2021	11	November	Saturday	4
1184	Tammy	Female	53	39.79	181	2020-02-22	no@email.com	Clothing	Middle	CL	7201.99	540.15	7742.139999999999	2020	2	February	Saturday	1
1185	Eric Baker	Female	26	12.76	174	2024-06-12	no@email.com	Electronics	Middle	ET	2220.24	166.52	2386.7599999999998	2024	6	June	Wednesday	2
1186	DAWN	Male	25	122.53	174	2024-06-12	no@email.com	Electronics	Middle	ET	21320.22	1599.02	22919.24	2024	6	June	Wednesday	2
1187	Robert	Female	53	130.39	174	2024-06-12	rmullins@yahoo.com	Clothing	Middle	CL	22687.86	1701.59	24389.45	2024	6	June	Wednesday	2
1188	Jennifer	Female	48	162.54843	174	2024-06-12	ilewis@yahoo.com	Electronics	Middle	ET	28283.43	2121.26	30404.690000000002	2024	6	June	Wednesday	2
1189	christopher	Unknown	53	165.74524	97	2024-06-12	no@email.com	Clothing	Middle	CL	16077.29	1205.8	17283.09	2024	6	June	Wednesday	2
1190	Samantha	Unknown	53	139.27	134	2021-02-06	hannahkerr@coleman.com	Clothing	Middle	CL	18662.18	1399.66	20061.84	2021	2	February	Saturday	1
1191	Ian	Female	53	81.09	168	2021-02-06	no@email.com	Electronics	Middle	ET	13623.12	1021.73	14644.85	2021	2	February	Saturday	1
1192	Katherine Salazar	Unknown	65	162.54843	76	2021-12-14	no@email.com	Electronics	Middle	ET	12353.68	926.53	13280.210000000001	2021	12	December	Tuesday	4
1193	MATTHEW	Male	53	13.73	148	2022-07-04	no@email.com	Electronics	Middle	ET	2032.04	152.4	2184.44	2022	7	July	Monday	3
1194	emily	Unknown	53	82.69	148	2024-03-12	no@email.com	Electronics	Middle	ET	12238.12	917.86	13155.980000000001	2024	3	March	Tuesday	1
1195	cindy	Male	53	95.24	148	2024-03-12	hendrickskelsey@gmail.com	Electronics	Middle	ET	14095.52	1057.16	15152.68	2024	3	March	Tuesday	1
1196	Melissa Stevenson	Male	60	60.79	148	2024-03-12	no@email.com	Clothing	Middle	CL	8996.92	674.77	9671.69	2024	3	March	Tuesday	1
1197	Bradley	Female	66	99.61	134	2024-03-12	no@email.com	Clothing	Middle	CL	13347.74	1001.08	14348.82	2024	3	March	Tuesday	1
1198	James	Unknown	53	226.25	134	2024-03-12	williamsmelanie@yahoo.com	Electronics	Middle	ET	30317.5	2273.81	32591.31	2024	3	March	Tuesday	1
1199	Unknown	Unknown	66	142.53	134	2002-09-13	donna05@gmail.com	Clothing	Middle	CL	19099.02	1432.43	20531.45	2002	9	September	Friday	3
1200	Unknown	Unknown	53	86.74	13	2002-09-13	no@email.com	Clothing	Middle	CL	1127.62	84.57	1212.1899999999998	2002	9	September	Friday	3
1201	Unknown	Male	58	146.92767	13	2002-09-13	no@email.com	Furniture	Middle	FR	1910.06	143.25	2053.31	2002	9	September	Friday	3
1202	Daniel	Female	75	162.54843	72	2021-08-09	no@email.com	Electronics	Middle	ET	11703.49	877.76	12581.25	2021	8	August	Monday	3
1203	Andrea	Unknown	53	-47.61	54	2022-07-26	no@email.com	Electronics	Middle	ET	-2570.94	-192.82	-2763.76	2022	7	July	Tuesday	3
1204	james	Unknown	42	388.43	119	2015-08-28	no@email.com	Clothing	Middle	CL	46223.17	3466.74	49689.909999999996	2015	8	August	Friday	3
1205	Richard Shea	Female	53	-24.27	119	2021-12-21	no@email.com	Clothing	Middle	CL	-2888.13	-216.61	-3104.7400000000002	2021	12	December	Tuesday	4
1206	BRANDON	Unknown	53	7.56	140	2020-06-19	no@email.com	Clothing	Middle	CL	1058.4	79.38	1137.7800000000002	2020	6	June	Friday	2
1207	Catherine Graham	Male	53	396.57	69	2024-09-12	nunezchristine@adams.com	Clothing	Middle	CL	27363.33	2052.25	29415.58	2024	9	September	Thursday	3
1208	Jon Lucero	Unknown	49	214.47	21	2024-09-12	no@email.com	Electronics	Middle	ET	4503.87	337.79	4841.66	2024	9	September	Thursday	3
1209	Ronald	Unknown	53	48.16	32	2024-09-12	no@email.com	Furniture	Middle	FR	1541.12	115.58	1656.6999999999998	2024	9	September	Thursday	3
1210	Unknown	Male	13	193.43	32	2024-10-12	no@email.com	Furniture	Young	FR	6189.76	464.23	6653.99	2024	10	October	Saturday	4
1211	james	Male	42	345.66	44	2021-08-20	pruittedward@jones.com	Clothing	Middle	CL	15209.04	1140.68	16349.720000000001	2021	8	August	Friday	3
1212	Tracy	Unknown	20	162.54843	131	2021-08-20	no@email.com	Electronics	Young	ET	21293.84	1597.04	22890.88	2021	8	August	Friday	3
1213	DEBBIE	Unknown	53	165.74524	177	2011-07-21	no@email.com	Clothing	Middle	CL	29336.91	2200.27	31537.18	2011	7	July	Thursday	3
1214	Martin Schroeder	Female	98	-40.66	168	2002-09-09	glong@jones.net	Electronics	Middle	ET	-6830.88	-512.32	-7343.2	2002	9	September	Monday	3
1215	Melissa	Male	53	285.47	26	2002-09-09	no@email.com	Clothing	Middle	CL	7422.22	556.67	7978.89	2002	9	September	Monday	3
1216	Willie Barton	Male	93	165.74524	38	2002-09-09	nicholas63@hotmail.com	Clothing	Middle	CL	6298.32	472.37	6770.69	2002	9	September	Monday	3
1217	Hayden Lyons DDS	Unknown	25	94.86	154	2002-09-09	no@email.com	Furniture	Middle	FR	14608.44	1095.63	15704.07	2002	9	September	Monday	3
1218	Unknown	Female	46	10.83	165	2024-07-11	no@email.com	Furniture	Middle	FR	1786.95	134.02	1920.97	2024	7	July	Thursday	3
1219	Michelle	Unknown	44	71.8	58	2012-11-26	no@email.com	Clothing	Middle	CL	4164.4	312.33	4476.73	2012	11	November	Monday	4
1220	JENNIFER	Unknown	93	321.58	180	2012-11-26	no@email.com	Clothing	Middle	CL	57884.4	4341.33	62225.73	2012	11	November	Monday	4
1221	Unknown	Male	53	186.35	94	2012-11-26	no@email.com	Clothing	Middle	CL	17516.9	1313.77	18830.670000000002	2012	11	November	Monday	4
1222	James Gross	Male	53	474.37	94	2007-11-08	no@email.com	Clothing	Middle	CL	44590.78	3344.31	47935.09	2007	11	November	Thursday	4
1223	Todd Holmes	Male	20	162.54843	130	2023-10-07	velazquezeric@hotmail.com	Electronics	Young	ET	21131.3	1584.85	22716.149999999998	2023	10	October	Saturday	4
1224	nicole	Male	53	127.8	130	2023-10-07	no@email.com	Electronics	Middle	ET	16614.0	1246.05	17860.05	2023	10	October	Saturday	4
1225	STEVEN	Unknown	53	165.74524	147	2023-10-07	no@email.com	Clothing	Middle	CL	24364.55	1827.34	26191.89	2023	10	October	Saturday	4
1226	Logan	Female	43	-7.33	135	2023-10-07	no@email.com	Clothing	Middle	CL	-989.55	-74.22	-1063.77	2023	10	October	Saturday	4
1227	robert	Female	24	217.82	135	2023-10-07	no@email.com	Clothing	Young	CL	29405.7	2205.43	31611.13	2023	10	October	Saturday	4
1228	David	Female	53	162.54843	-6	2023-10-07	josephnelson@gmail.com	Electronics	Middle	ET	-975.29	-73.15	-1048.44	2023	10	October	Saturday	4
1229	Cynthia Flynn	Male	13	-47.06	-6	2023-10-07	no@email.com	Electronics	Young	ET	282.36	21.18	303.54	2023	10	October	Saturday	4
1230	Cynthia	Male	74	146.92767	81	2015-12-10	no@email.com	Furniture	Middle	FR	11901.14	892.59	12793.73	2015	12	December	Thursday	4
1231	Natasha	Male	53	192.29	81	2015-12-10	no@email.com	Electronics	Middle	ET	15575.49	1168.16	16743.65	2015	12	December	Thursday	4
1232	LOUIS	Unknown	75	21.84	21	2023-01-12	no@email.com	Electronics	Middle	ET	458.64	34.4	493.03999999999996	2023	1	January	Thursday	1
1233	amy	Unknown	64	43.89	105	2023-01-12	no@email.com	Electronics	Middle	ET	4608.45	345.63	4954.08	2023	1	January	Thursday	1
1234	Daniel	Male	70	146.92767	30	2023-01-12	staceysmith@yahoo.com	Furniture	Middle	FR	4407.83	330.59	4738.42	2023	1	January	Thursday	1
1235	Elizabeth Lopez	Female	58	165.74524	7	2023-01-12	no@email.com	Clothing	Middle	CL	1160.22	87.02	1247.24	2023	1	January	Thursday	1
1236	Unknown	Female	53	88.56	62	2023-01-12	no@email.com	Clothing	Middle	CL	5490.72	411.8	5902.52	2023	1	January	Thursday	1
1237	George	Female	71	181.31	62	2021-12-26	no@email.com	Electronics	Middle	ET	11241.22	843.09	12084.31	2021	12	December	Sunday	4
1238	jacob	Female	39	165.74524	62	2021-12-26	ivansnow@thomas.biz	Clothing	Middle	CL	10276.2	770.72	11046.92	2021	12	December	Sunday	4
1239	Melissa	Unknown	66	-8.84	107	2021-12-26	williamslaura@yahoo.com	Clothing	Middle	CL	-945.88	-70.94	-1016.8199999999999	2021	12	December	Sunday	4
1240	SHARON	Male	53	182.95	107	2021-12-29	no@email.com	Clothing	Middle	CL	19575.65	1468.17	21043.82	2021	12	December	Wednesday	4
1241	Unknown	Female	53	162.54843	7	2021-12-29	ruizbrandi@perez.biz	Electronics	Middle	ET	1137.84	85.34	1223.1799999999998	2021	12	December	Wednesday	4
1242	david	Female	53	216.55	7	2021-12-29	no@email.com	Furniture	Middle	FR	1515.85	113.69	1629.54	2021	12	December	Wednesday	4
1243	cassandra	Unknown	48	162.54843	74	2021-12-29	no@email.com	Electronics	Middle	ET	12028.58	902.14	12930.72	2021	12	December	Wednesday	4
1244	Kevin Miller	Male	53	-2.81	122	2014-11-04	christophermckinney@garner.org	Furniture	Middle	FR	-342.82	-25.71	-368.53	2014	11	November	Tuesday	4
1245	Unknown	Unknown	48	29.05	-1	2022-11-28	no@email.com	Electronics	Middle	ET	-29.05	-2.18	-31.23	2022	11	November	Monday	4
1246	vanessa	Female	24	146.92767	125	2006-02-22	thompsonzachary@gilmore.com	Furniture	Young	FR	18365.96	1377.45	19743.41	2006	2	February	Wednesday	1
1247	charles	Male	29	41.89	111	2006-02-22	emilydavis@miller.info	Furniture	Middle	FR	4649.79	348.73	4998.52	2006	2	February	Wednesday	1
1248	Franklin	Female	50	457.4	101	2006-02-22	no@email.com	Clothing	Middle	CL	46197.4	3464.8	49662.200000000004	2006	2	February	Wednesday	1
1249	Unknown	Unknown	53	162.54843	101	2006-02-22	no@email.com	Electronics	Middle	ET	16417.39	1231.3	17648.69	2006	2	February	Wednesday	1
1250	Unknown	Female	53	187.28	70	2006-02-22	sharon86@yahoo.com	Clothing	Middle	CL	13109.6	983.22	14092.82	2006	2	February	Wednesday	1
1251	jeff	Unknown	52	45.59	72	2006-02-22	no@email.com	Clothing	Middle	CL	3282.48	246.19	3528.67	2006	2	February	Wednesday	1
1252	TODD	Unknown	29	306.31	6	2006-02-22	no@email.com	Electronics	Middle	ET	1837.86	137.84	1975.6999999999998	2006	2	February	Wednesday	1
1253	Cynthia	Male	76	162.54843	6	2006-02-22	no@email.com	Electronics	Middle	ET	975.29	73.15	1048.44	2006	2	February	Wednesday	1
1254	Jessica Decker	Male	59	162.54843	6	2020-01-15	no@email.com	Electronics	Middle	ET	975.29	73.15	1048.44	2020	1	January	Wednesday	1
1255	KELLY	Unknown	53	21.13	6	2020-01-15	no@email.com	Clothing	Middle	CL	126.78	9.51	136.29	2020	1	January	Wednesday	1
1256	THOMAS	Male	53	68.07	183	2011-01-22	no@email.com	Furniture	Middle	FR	12456.81	934.26	13391.07	2011	1	January	Saturday	1
1257	Matthew	Female	76	165.74524	183	2011-01-22	no@email.com	Clothing	Middle	CL	30331.38	2274.85	32606.23	2011	1	January	Saturday	1
1258	CODY	Female	90	215.44	183	2021-04-23	calderonkaren@pena-frye.org	Clothing	Middle	CL	39425.52	2956.91	42382.42999999999	2021	4	April	Friday	2
1259	Unknown	Female	62	142.07	183	2013-02-15	no@email.com	Clothing	Middle	CL	25998.81	1949.91	27948.72	2013	2	February	Friday	1
1260	Jamie Powell	Unknown	53	487.88	183	2013-02-15	no@email.com	Electronics	Middle	ET	89282.04	6696.15	95978.18999999999	2013	2	February	Friday	1
1261	Unknown	Male	53	146.92767	183	2006-09-07	no@email.com	Furniture	Middle	FR	26887.76	2016.58	28904.339999999997	2006	9	September	Thursday	3
1262	Summer	Female	48	198.74	161	2021-09-06	no@email.com	Furniture	Middle	FR	31997.14	2399.79	34396.93	2021	9	September	Monday	3
1263	David Curtis	Female	53	70.77	75	2025-10-02	edwardfernandez@yahoo.com	Electronics	Middle	ET	5307.75	398.08	5705.83	2025	10	October	Thursday	4
1264	Gina Garcia	Female	70	413.31	75	2025-09-05	pdavis@hotmail.com	Electronics	Middle	ET	30998.25	2324.87	33323.12	2025	9	September	Friday	3
1265	Unknown	Male	17	19.09	192	2023-11-20	amy99@gmail.com	Electronics	Young	ET	3665.28	274.9	3940.1800000000003	2023	11	November	Monday	4
1266	VERNON	Unknown	53	281.96	3	2021-02-04	no@email.com	Clothing	Middle	CL	845.88	63.44	909.3199999999999	2021	2	February	Thursday	1
1267	Christopher	Unknown	52	94.72	181	2021-02-04	jasonvilla@hotmail.com	Clothing	Middle	CL	17144.32	1285.82	18430.14	2021	2	February	Thursday	1
1268	Rachel Chang	Male	12	231.84	84	2003-08-12	no@email.com	Furniture	Young	FR	19474.56	1460.59	20935.15	2003	8	August	Tuesday	3
1269	alan	Unknown	99	146.92767	160	2003-08-12	gutierrezrachael@gmail.com	Furniture	Middle	FR	23508.43	1763.13	25271.56	2003	8	August	Tuesday	3
1270	Unknown	Unknown	26	34.11	53	2003-08-12	no@email.com	Electronics	Middle	ET	1807.83	135.59	1943.4199999999998	2003	8	August	Tuesday	3
1271	richard	Female	71	381.61	77	2003-08-12	no@email.com	Clothing	Middle	CL	29383.97	2203.8	31587.77	2003	8	August	Tuesday	3
1272	Unknown	Unknown	63	162.54843	34	2018-04-13	trevor16@morgan-rice.biz	Electronics	Middle	ET	5526.65	414.5	5941.15	2018	4	April	Friday	2
1273	holly	Unknown	18	41.35	34	2000-04-02	crawfordgregory@hotmail.com	Clothing	Young	CL	1405.9	105.44	1511.3400000000001	2000	4	April	Sunday	2
1274	EMILY	Female	21	118.19	34	2020-02-27	no@email.com	Electronics	Young	ET	4018.46	301.38	4319.84	2020	2	February	Thursday	1
1275	joshua	Unknown	53	165.74524	108	2020-02-27	no@email.com	Clothing	Middle	CL	17900.49	1342.54	19243.030000000002	2020	2	February	Thursday	1
1276	craig	Unknown	53	203.04	22	2020-02-27	mercadorobert@johnson.com	Clothing	Middle	CL	4466.88	335.02	4801.9	2020	2	February	Thursday	1
1277	Unknown	Female	96	165.74524	11	2020-02-27	glester@hotmail.com	Clothing	Middle	CL	1823.2	136.74	1959.94	2020	2	February	Thursday	1
1278	Unknown	Female	53	237.24	135	2020-02-27	no@email.com	Clothing	Middle	CL	32027.4	2402.05	34429.450000000004	2020	2	February	Thursday	1
1279	Unknown	Male	87	165.74524	162	2020-02-27	no@email.com	Clothing	Middle	CL	26850.73	2013.8	28864.53	2020	2	February	Thursday	1
1280	Unknown	Unknown	52	165.74524	162	2020-02-27	no@email.com	Clothing	Middle	CL	26850.73	2013.8	28864.53	2020	2	February	Thursday	1
1281	cheryl	Unknown	45	142.05	59	2018-09-11	ashley26@smith-wolf.org	Electronics	Middle	ET	8380.95	628.57	9009.52	2018	9	September	Tuesday	3
1282	lisa	Unknown	54	146.92767	59	2020-09-17	no@email.com	Furniture	Middle	FR	8668.73	650.15	9318.88	2020	9	September	Thursday	3
1283	William Duncan	Unknown	53	197.9	47	2010-08-01	no@email.com	Electronics	Middle	ET	9301.3	697.6	9998.9	2010	8	August	Sunday	3
1284	Jeffrey	Male	53	148.17	47	2024-02-02	no@email.com	Clothing	Middle	CL	6963.99	522.3	7486.29	2024	2	February	Friday	1
1285	TINA	Female	100	34.22	47	2024-02-02	no@email.com	Electronics	Middle	ET	1608.34	120.63	1728.9699999999998	2024	2	February	Friday	1
1286	DIANA	Unknown	53	162.54843	56	2024-02-02	cookbrooke@chavez-casey.com	Electronics	Middle	ET	9102.71	682.7	9785.41	2024	2	February	Friday	1
1287	Devin Ayers	Unknown	53	162.54843	108	2024-02-02	no@email.com	Electronics	Middle	ET	17555.23	1316.64	18871.87	2024	2	February	Friday	1
1288	Unknown	Female	75	165.74524	108	2024-02-02	no@email.com	Clothing	Middle	CL	17900.49	1342.54	19243.030000000002	2024	2	February	Friday	1
1289	paul	Male	30	70.12	28	2024-02-02	no@email.com	Clothing	Middle	CL	1963.36	147.25	2110.6099999999997	2024	2	February	Friday	1
1290	aaron	Unknown	53	146.92767	100	2005-09-05	no@email.com	Furniture	Middle	FR	14692.77	1101.96	15794.73	2005	9	September	Monday	3
1291	krystal	Female	75	313.32	100	2005-09-05	no@email.com	Electronics	Middle	ET	31332.0	2349.9	33681.9	2005	9	September	Monday	3
1292	Amanda Sandoval	Unknown	20	494.24	148	2005-09-05	no@email.com	Electronics	Young	ET	73147.52	5486.06	78633.58	2005	9	September	Monday	3
1293	ANNE	Unknown	66	131.04	82	2005-09-05	ggreen@dunn-hernandez.net	Clothing	Middle	CL	10745.28	805.9	11551.18	2005	9	September	Monday	3
1294	stacey	Male	15	165.02	82	2024-12-05	elizabeththomas@morton-barber.info	Clothing	Young	CL	13531.64	1014.87	14546.51	2024	12	December	Thursday	4
1295	Kelsey	Male	53	93.48	72	2024-12-05	no@email.com	Electronics	Middle	ET	6730.56	504.79	7235.35	2024	12	December	Thursday	4
1296	Unknown	Unknown	56	223.15	131	2014-02-23	mmiddleton@martin-martinez.com	Electronics	Middle	ET	29232.65	2192.45	31425.100000000002	2014	2	February	Sunday	1
1297	JOSE	Unknown	83	98.26	131	2014-02-23	no@email.com	Clothing	Middle	CL	12872.06	965.4	13837.46	2014	2	February	Sunday	1
1298	Ashley	Female	24	181.1	131	2014-02-23	lroberts@hotmail.com	Clothing	Young	CL	23724.1	1779.31	25503.41	2014	2	February	Sunday	1
1299	Jesus Taylor	Male	53	146.92767	131	2014-02-23	victor21@hotmail.com	Furniture	Middle	FR	19247.53	1443.56	20691.09	2014	2	February	Sunday	1
1300	Erica	Unknown	53	230.27	131	2025-02-25	no@email.com	Clothing	Middle	CL	30165.37	2262.4	32427.77	2025	2	February	Tuesday	1
1301	Unknown	Unknown	53	146.92767	35	2023-06-09	no@email.com	Furniture	Middle	FR	5142.47	385.69	5528.16	2023	6	June	Friday	2
1302	Taylor	Male	22	-35.85	115	2021-08-07	no@email.com	Electronics	Young	ET	-4122.75	-309.21	-4431.96	2021	8	August	Saturday	3
1303	Heather	Female	85	162.54843	101	2021-08-07	no@email.com	Electronics	Middle	ET	16417.39	1231.3	17648.69	2021	8	August	Saturday	3
1304	Unknown	Female	40	315.98	54	2017-06-02	imorgan@garcia.com	Clothing	Middle	CL	17062.92	1279.72	18342.64	2017	6	June	Friday	2
1305	Unknown	Female	59	309.2	54	2022-10-27	no@email.com	Furniture	Middle	FR	16696.8	1252.26	17949.059999999998	2022	10	October	Thursday	4
1306	Gary Carroll	Male	53	108.84	142	2020-02-10	no@email.com	Furniture	Middle	FR	15455.28	1159.15	16614.43	2020	2	February	Monday	1
1307	Julia Fisher	Unknown	79	375.45	118	2023-11-17	no@email.com	Electronics	Middle	ET	44303.1	3322.73	47625.83	2023	11	November	Friday	4
1308	SCOTT	Unknown	59	165.74524	115	2023-11-17	no@email.com	Clothing	Middle	CL	19060.7	1429.55	20490.25	2023	11	November	Friday	4
1309	JOSEPH	Unknown	59	294.15	115	2023-11-17	no@email.com	Clothing	Middle	CL	33827.25	2537.04	36364.29	2023	11	November	Friday	4
1310	sarah	Unknown	12	38.78	145	2023-11-17	no@email.com	Clothing	Young	CL	5623.1	421.73	6044.83	2023	11	November	Friday	4
1311	David Miles	Female	24	146.92767	3	2023-11-17	jonathanbrooks@gmail.com	Furniture	Young	FR	440.78	33.06	473.84	2023	11	November	Friday	4
1312	Christopher Conner	Unknown	34	116.63	166	2023-11-17	no@email.com	Clothing	Middle	CL	19360.58	1452.04	20812.620000000003	2023	11	November	Friday	4
1313	mary	Male	21	327.97	166	2021-03-17	ealvarado@yahoo.com	Electronics	Young	ET	54443.02	4083.23	58526.25	2021	3	March	Wednesday	1
1314	JOSHUA	Unknown	53	267.07	166	2021-03-17	no@email.com	Electronics	Middle	ET	44333.62	3325.02	47658.64	2021	3	March	Wednesday	1
